iter	Passed	Remaining
1665	29049	145318
1666	29065	145293
1667	29082	145272
1668	29099	145252
1669	29115	145230
1670	29132	145208
1671	29148	145186
1672	29167	145172
1673	29184	145154
1674	29202	145141
1675	29220	145125
1676	29237	145108
1677	29255	145089
1678	29271	145069
1679	29289	145053
1680	29306	145032
1681	29323	145013
1682	29339	144989
1683	29356	144967
1684	29371	144942
1685	29388	144921
1686	29405	144899
1687	29422	144881
1688	29438	144859
1689	29455	144838
1690	29472	144816
1691	29488	144792
1692	29505	144772
1693	29521	144750
1694	29537	144726
1695	29555	144708
1696	29572	144693
1697	29589	144672
1698	29606	144654
1699	29623	144630
1700	29639	144607
1701	29656	144586
1702	29672	144564
1703	29689	144543
1704	29706	144523
1705	29722	144501
1706	29739	144480
1707	29756	144459
1708	29772	144437
1709	29788	144415
1710	29805	144392
1711	29821	144371
1712	29838	144349
1713	29854	144326
1714	29871	144304
1715	29888	144284
1716	29904	144262
1717	29920	144239
1718	29936	144216
1719	29953	144196
1720	29970	144177
1721	29987	144155
1722	30003	144133
1723	30019	144108
1724	30035	144084
1725	30052	144062
1726	30068	144041
1727	30085	144018
1728	30101	143996
1729	30118	143975
1730	30134	143952
1731	30151	143933
1732	30168	143913
1733	30185	143893
1734	30201	143870
1735	30218	143849
1736	30234	143826
1737	30250	143803
1738	30266	143779
1739	30282	143756
1740	30299	143734
1741	30315	143713
1742	30332	143692
1743	30349	143671
1744	30367	143658
1745	30383	143634
1746	30399	143612
1747	30416	143593
1748	30434	143577
1749	30451	143555
1750	30467	143534
1751	30484	143514
1752	30503	143501
1753	30519	143479
1754	30536	143459
1755	30552	143438
1756	30569	143419
1757	30586	143395
1758	30602	143373
1759	30619	143352
1760	30635	143330
1761	30651	143306
1762	30668	143287
1763	30685	143267
1764	30701	143246
1765	30718	143224
1766	30734	143203
1767	30750	143179
1768	30767	143158
1769	30784	143137
1770	30800	143115
1771	30817	143097
1772	30835	143079
1773	30851	143058
1774	30868	143038
1775	30885	143020
1776	30902	143000
1777	30920	142985
1778	30937	142968
1779	30954	142946
1780	30971	142926
1781	30988	142909
1782	31004	142886
1783	31021	142864
1784	31037	142842
1785	31053	142819
1786	31069	142795
1787	31086	142773
1788	31101	142748
1789	31118	142728
1790	31134	142704
1791	31150	142681
1792	31167	142661
1793	31184	142642
1794	31201	142621
1795	31217	142598
1796	31233	142577
1797	31250	142554
1798	31266	142531
1799	31282	142510
1800	31298	142487
1801	31315	142465
1802	31331	142443
1803	31348	142423
1804	31364	142401
1805	31381	142379
1806	31397	142357
1807	31414	142339
1808	31431	142320
1809	31447	142297
1810	31464	142275
1811	31480	142251
1812	31497	142232
1813	31513	142211
1814	31530	142190
1815	31545	142165
1816	31562	142143
1817	31578	142119
1818	31594	142098
1819	31611	142078
1820	31628	142057
1821	31644	142034
1822	31660	142011
1823	31677	141992
1824	31693	141968
1825	31709	141947
1826	31726	141925
1827	31743	141908
1828	31760	141888
1829	31776	141866
1830	31795	141857
1831	31813	141840
1832	31830	141821
1833	31846	141799
1834	31862	141776
1835	31880	141762
1836	31897	141742
1837	31913	141719
1838	31930	141698
1839	31946	141676
1840	31963	141656
1841	31980	141638
1842	31996	141613
1843	32012	141592
1844	32029	141572
1845	32045	141548
1846	32061	141526
1847	32078	141505
1848	32094	141483
1849	32110	141459
1850	32127	141439
1851	32144	141422
1852	32162	141407
1853	32180	141391
1854	32197	141374
1855	32214	141356
1856	32232	141340
1857	32250	141324
1858	32267	141308
1859	32285	141290
1860	32302	141271
1861	32319	141254
1862	32336	141237
1863	32354	141222
1864	32372	141205
1865	32389	141188
1866	32409	141180
1867	32428	141170
1868	32444	141149
1869	32461	141129
1870	32478	141112
1871	32495	141093
1872	32517	141096
1873	32540	141101
1874	32559	141091
1875	32577	141075
1876	32594	141056
1877	32611	141040
1878	32628	141020
1879	32644	140997
1880	32660	140973
1881	32676	140951
1882	32692	140926
1883	32709	140908
1884	32725	140886
1885	32742	140864
1886	32758	140842
1887	32776	140827
1888	32792	140806
1889	32809	140786
1890	32826	140765
1891	32842	140744
1892	32859	140726
1893	32876	140704
1894	32893	140685
1895	32910	140668
1896	32927	140647
1897	32943	140625
1898	32959	140603
1899	32976	140583
1900	32993	140564
1901	33010	140544
1902	33027	140528
1903	33044	140508
1904	33061	140489
1905	33078	140470
1906	33095	140451
1907	33112	140432
1908	33128	140411
1909	33145	140391
1910	33162	140370
1911	33177	140345
1912	33195	140328
1913	33216	140330
1914	33233	140310
1915	33252	140301
1916	33268	140278
1917	33286	140261
1918	33303	140240
1919	33320	140223
1920	33336	140202
1921	33353	140181
1922	33370	140162
1923	33387	140143
1924	33403	140121
1925	33420	140102
1926	33437	140083
1927	33454	140063
1928	33470	140042
1929	33490	140036
1930	33507	140017
1931	33524	139997
1932	33541	139978
1933	33558	139959
1934	33575	139939
1935	33591	139917
1936	33607	139895
1937	33624	139876
1938	33641	139857
1939	33657	139835
1940	33674	139817
1941	33692	139801
1942	33710	139785
1943	33726	139763
1944	33743	139743
1945	33759	139722
1946	33778	139712
1947	33794	139689
1948	33811	139669
1949	33828	139649
1950	33844	139627
1951	33861	139607
1952	33877	139587
1953	33895	139572
1954	33911	139549
1955	33928	139528
1956	33944	139505
1957	33960	139485
1958	33977	139465
1959	33993	139441
1960	34009	139420
1961	34026	139401
1962	34043	139380
1963	34059	139357
1964	34075	139337
1965	34092	139316
1966	34108	139295
1967	34125	139276
1968	34141	139254
1969	34157	139231
1970	34174	139211
1971	34192	139197
1972	34210	139184
1973	34228	139168
1974	34245	139149
1975	34263	139133
1976	34280	139115
1977	34298	139099
1978	34314	139078
1979	34331	139060
1980	34348	139040
1981	34364	139019
1982	34384	139011
1983	34402	138997
1984	34419	138976
1985	34435	138955
1986	34453	138939
1987	34469	138919
1988	34487	138902
1989	34503	138879
1990	34520	138860
1991	34536	138840
1992	34553	138819
1993	34569	138799
1994	34586	138778
1995	34602	138757
1996	34619	138738
1997	34636	138719
1998	34653	138700
1999	34670	138683
2000	34689	138670
2001	34705	138648
2002	34722	138629
2003	34738	138607
2004	34754	138584
2005	34771	138564
2006	34787	138542
2007	34804	138522
2008	34820	138503
2009	34837	138482
2010	34853	138461
2011	34871	138446
2012	34889	138430
2013	34906	138411
2014	34922	138390
2015	34938	138369
2016	34954	138346
2017	34971	138324
2018	34987	138302
2019	35004	138283
2020	35020	138264
2021	35037	138243
2022	35053	138221
2023	35070	138200
2024	35086	138179
2025	35102	138157
2026	35118	138136
2027	35135	138115
2028	35151	138094
2029	35167	138073
2030	35184	138052
2031	35200	138030
2032	35217	138009
2033	35233	137989
2034	35250	137969
2035	35265	137945
2036	35283	137928
2037	35299	137908
2038	35316	137887
2039	35333	137868
2040	35349	137846
2041	35365	137826
2042	35382	137804
2043	35398	137784
2044	35414	137763
2045	35443	137787
2046	35460	137772
2047	35478	137755
2048	35497	137744
2049	35514	137726
2050	35531	137710
2051	35549	137692
2052	35567	137680
2053	35585	137665
2054	35602	137647
2055	35620	137630
2056	35637	137613
2057	35655	137596
2058	35672	137579
2059	35690	137563
2060	35708	137548
2061	35726	137533
2062	35743	137514
2063	35764	137511
2064	35782	137497
2065	35799	137479
2066	35817	137463
2067	35834	137447
2068	35852	137430
2069	35872	137422
2070	35891	137412
2071	35911	137406
2072	35933	137405
2073	35951	137392
2074	35969	137376
2075	35988	137367
2076	36005	137348
2077	36022	137330
2078	36041	137316
2079	36059	137302
2080	36076	137286
2081	36094	137269
2082	36112	137255
2083	36129	137234
2084	36145	137216
2085	36164	137201
2086	36188	137210
2087	36205	137194
2088	36224	137181
2089	36241	137162
2090	36258	137144
2091	36274	137121
2092	36290	137099
2093	36307	137080
2094	36323	137057
2095	36340	137039
2096	36357	137020
2097	36373	136999
2098	36390	136978
2099	36406	136956
2100	36423	136938
2101	36439	136917
2102	36456	136897
2103	36474	136882
2104	36492	136867
2105	36510	136853
2106	36526	136832
2107	36544	136817
2108	36562	136799
2109	36577	136777
2110	36594	136757
2111	36610	136734
2112	36626	136714
2113	36643	136693
2114	36660	136673
2115	36678	136660
2116	36694	136637
2117	36710	136616
2118	36726	136592
2119	36743	136574
2120	36759	136553
2121	36776	136533
2122	36792	136511
2123	36848	136637
2124	36868	136631
2125	36893	136642
2126	36913	136635
2127	36931	136619
2128	36976	136701
2129	36994	136689
2130	37012	136673
2131	37030	136657
2132	37047	136641
2133	37064	136622
2134	37083	136608
2135	37100	136590
2136	37117	136573
2137	37135	136558
2138	37157	136556
2139	37183	136570
2140	37202	136557
2141	37220	136543
2142	37237	136525
2143	37255	136510
2144	37272	136490
2145	37291	136479
2146	37309	136465
2147	37326	136445
2148	37342	136422
2149	37358	136402
2150	37375	136383
2151	37393	136366
2152	37411	136353
2153	37427	136332
2154	37445	136316
2155	37464	136303
2156	37482	136287
2157	37500	136274
2158	37518	136257
2159	37537	136246
2160	37554	136228
2161	37572	136214
2162	37589	136196
2163	37607	136178
2164	37623	136158
2165	37640	136138
2166	37657	136119
2167	37677	136110
2168	37696	136100
2169	37713	136082
2170	37731	136064
2171	37748	136046
2172	37766	136031
2173	37783	136014
2174	37811	136033
2175	37827	136013
2176	37844	135994
2177	37861	135973
2178	37877	135952
2179	37894	135932
2180	37910	135911
2181	37926	135889
2182	37943	135868
2183	37959	135847
2184	37975	135825
2185	37993	135808
2186	38008	135785
2187	38025	135764
2188	38041	135744
2189	38058	135725
2190	38074	135703
2191	38091	135683
2192	38108	135664
2193	38125	135644
2194	38141	135623
2195	38161	135616
2196	38179	135601
2197	38199	135591
2198	38217	135576
2199	38235	135563
2200	38253	135548
2201	38272	135536
2202	38290	135520
2203	38308	135506
2204	38326	135488
2205	38344	135473
2206	38361	135455
2207	38378	135436
2208	38396	135421
2209	38413	135403
2210	38430	135383
2211	38449	135373
2212	38466	135352
2213	38482	135333
2214	38501	135319
2215	38518	135301
2216	38536	135287
2217	38553	135269
2218	38570	135248
2219	38586	135226
2220	38602	135205
2221	38618	135182
2222	38635	135162
2223	38653	135147
2224	38670	135130
2225	38686	135107
2226	38702	135085
2227	38718	135063
2228	38734	135042
2229	38751	135021
2230	38768	135001
2231	38784	134981
2232	38800	134959
2233	38817	134939
2234	38833	134919
2235	38850	134899
2236	38866	134877
2237	38883	134858
2238	38901	134842
2239	38919	134826
2240	38936	134809
2241	38954	134794
2242	38971	134776
2243	38988	134758
2244	39006	134741
2245	39024	134726
2246	39042	134711
2247	39062	134702
2248	39080	134686
2249	39099	134676
2250	39117	134661
2251	39137	134652
2252	39163	134663
2253	39182	134654
2254	39201	134640
2255	39218	134621
2256	39243	134630
2257	39262	134620
2258	39283	134613
2259	39303	134604
2260	39320	134588
2261	39337	134569
2262	39354	134550
2263	39371	134531
2264	39388	134510
2265	39404	134491
2266	39420	134469
2267	39438	134451
2268	39454	134429
2269	39470	134407
2270	39487	134388
2271	39504	134369
2272	39520	134347
2273	39536	134327
2274	39555	134313
2275	39571	134293
2276	39591	134283
2277	39611	134276
2278	39630	134263
2279	39650	134255
2280	39668	134238
2281	39687	134229
2282	39705	134213
2283	39723	134198
2284	39741	134181
2285	39758	134164
2286	39776	134148
2287	39794	134133
2288	39812	134115
2289	39830	134102
2290	39852	134098
2291	39870	134083
2292	39891	134079
2293	39910	134066
2294	39928	134053
2295	39947	134040
2296	39964	134021
2297	39982	134006
2298	40000	133989
2299	40017	133970
2300	40036	133959
2301	40053	133940
2302	40071	133926
2303	40092	133918
2304	40109	133900
2305	40128	133890
2306	40147	133876
2307	40165	133861
2308	40185	133852
2309	40205	133842
2310	40225	133833
2311	40243	133820
2312	40260	133801
2313	40279	133789
2314	40296	133768
2315	40311	133746
2316	40328	133726
2317	40345	133706
2318	40363	133692
2319	40385	133689
2320	40406	133682
2321	40424	133668
2322	40444	133659
2323	40461	133640
2324	40481	133633
2325	40501	133623
2326	40521	133613
2327	40541	133606
2328	40558	133586
2329	40576	133572
2330	40595	133558
2331	40610	133534
2332	40627	133514
2333	40643	133492
2334	40661	133478
2335	40677	133455
2336	40693	133432
2337	40709	133411
2338	40725	133390
2339	40742	133371
2340	40759	133351
2341	40778	133340
2342	40794	133318
2343	40812	133301
2344	40829	133283
2345	40845	133262
2346	40863	133244
2347	40884	133241
2348	40903	133228
2349	40923	133218
2350	40939	133197
2351	40956	133177
2352	40973	133159
2353	40990	133139
2354	41007	133120
2355	41023	133099
2356	41040	133080
2357	41057	133062
2358	41074	133043
2359	41090	133021
2360	41106	133000
2361	41122	132977
2362	41138	132956
2363	41154	132934
2364	41171	132914
2365	41187	132893
2366	41204	132873
2367	41220	132852
2368	41237	132833
2369	41254	132814
2370	41270	132794
2371	41288	132776
2372	41304	132757
2373	41325	132749
2374	41343	132733
2375	41361	132718
2376	41383	132717
2377	41400	132698
2378	41420	132688
2379	41439	132677
2380	41457	132659
2381	41476	132648
2382	41493	132630
2383	41510	132611
2384	41527	132591
2385	41543	132571
2386	41562	132556
2387	41581	132545
2388	41597	132524
2389	41615	132507
2390	41632	132489
2391	41649	132471
2392	41667	132453
2393	41684	132435
2394	41702	132420
2395	41719	132402
2396	41737	132386
2397	41753	132365
2398	41771	132349
2399	41789	132333
2400	41805	132313
2401	41822	132293
2402	41839	132274
2403	41858	132261
2404	41875	132241
2405	41892	132225
2406	41921	132244
2407	41940	132231
2408	41957	132211
2409	41976	132200
2410	41993	132182
2411	42011	132166
2412	42029	132148
2413	42045	132128
2414	42064	132116
2415	42080	132094
2416	42097	132075
2417	42113	132054
2418	42130	132035
2419	42149	132022
2420	42167	132007
2421	42185	131990
2422	42204	131978
2423	42226	131974
2424	42243	131955
2425	42262	131942
2426	42278	131922
2427	42295	131902
2428	42311	131882
2429	42329	131865
2430	42346	131846
2431	42366	131836
2432	42383	131819
2433	42400	131801
2434	42417	131781
2435	42433	131760
2436	42451	131743
2437	42468	131724
2438	42484	131704
2439	42502	131686
2440	42518	131665
2441	42535	131648
2442	42553	131632
2443	42575	131627
2444	42594	131617
2445	42613	131602
2446	42630	131585
2447	42651	131578
2448	42668	131560
2449	42687	131545
2450	42706	131533
2451	42723	131514
2452	42739	131494
2453	42755	131473
2454	42772	131454
2455	42789	131435
2456	42806	131416
2457	42823	131397
2458	42840	131377
2459	42856	131358
2460	42873	131339
2461	42890	131318
2462	42905	131295
2463	42922	131274
2464	42938	131254
2465	42954	131233
2466	42971	131215
2467	42988	131195
2468	43005	131175
2469	43021	131154
2470	43038	131135
2471	43055	131116
2472	43071	131095
2473	43086	131072
2474	43103	131053
2475	43120	131033
2476	43138	131018
2477	43155	130998
2478	43171	130978
2479	43188	130958
2480	43204	130937
2481	43222	130920
2482	43239	130901
2483	43255	130881
2484	43272	130862
2485	43289	130842
2486	43305	130823
2487	43322	130802
2488	43339	130783
2489	43355	130763
2490	43372	130744
2491	43389	130726
2492	43406	130707
2493	43423	130688
2494	43441	130672
2495	43458	130654
2496	43475	130636
2497	43493	130618
2498	43510	130600
2499	43527	130581
2500	43544	130562
2501	43560	130543
2502	43577	130524
2503	43595	130507
2504	43614	130494
2505	43634	130486
2506	43653	130472
2507	43670	130455
2508	43688	130438
2509	43706	130423
2510	43724	130407
2511	43742	130390
2512	43759	130372
2513	43776	130354
2514	43794	130338
2515	43812	130323
2516	43830	130307
2517	43847	130287
2518	43863	130268
2519	43881	130250
2520	43897	130228
2521	43914	130210
2522	43930	130189
2523	43946	130168
2524	43963	130150
2525	43980	130130
2526	43996	130108
2527	44012	130088
2528	44029	130069
2529	44045	130047
2530	44062	130028
2531	44079	130010
2532	44096	129990
2533	44113	129971
2534	44132	129958
2535	44148	129939
2536	44167	129925
2537	44185	129909
2538	44202	129891
2539	44219	129873
2540	44237	129857
2541	44253	129836
2542	44270	129816
2543	44287	129797
2544	44304	129779
2545	44322	129764
2546	44339	129746
2547	44357	129729
2548	44374	129710
2549	44391	129693
2550	44408	129674
2551	44425	129654
2552	44442	129637
2553	44459	129618
2554	44475	129598
2555	44492	129579
2556	44509	129559
2557	44526	129539
2558	44542	129520
2559	44559	129501
2560	44576	129482
2561	44592	129462
2562	44609	129443
2563	44628	129428
2564	44643	129405
2565	44659	129384
2566	44675	129362
2567	44692	129342
2568	44708	129322
2569	44724	129301
2570	44741	129281
2571	44758	129262
2572	44774	129241
2573	44790	129222
2574	44809	129207
2575	44825	129186
2576	44843	129170
2577	44859	129149
2578	44875	129129
2579	44893	129111
2580	44909	129090
2581	44925	129070
2582	44942	129050
2583	44958	129030
2584	44975	129011
2585	44993	128996
2586	45010	128977
2587	45028	128959
2588	45044	128940
2589	45060	128917
2590	45076	128897
2591	45093	128876
2592	45109	128855
2593	45126	128837
2594	45142	128817
2595	45159	128798
2596	45176	128779
2597	45192	128759
2598	45208	128738
2599	45226	128720
2600	45242	128700
2601	45258	128678
2602	45275	128659
2603	45292	128642
2604	45309	128624
2605	45327	128606
2606	45344	128589
2607	45360	128568
2608	45377	128549
2609	45395	128533
2610	45411	128513
2611	45428	128494
2612	45445	128476
2613	45462	128457
2614	45479	128438
2615	45497	128421
2616	45514	128403
2617	45531	128385
2618	45552	128377
2619	45569	128360
2620	45586	128340
2621	45602	128319
2622	45618	128298
2623	45634	128278
2624	45651	128258
2625	45668	128241
2626	45685	128221
2627	45701	128201
2628	45718	128183
2629	45734	128161
2630	45750	128139
2631	45766	128118
2632	45782	128097
2633	45799	128079
2634	45816	128060
2635	45834	128045
2636	45851	128025
2637	45869	128009
2638	45885	127989
2639	45901	127967
2640	45917	127946
2641	45933	127926
2642	45950	127906
2643	45967	127889
2644	45984	127871
2645	46001	127851
2646	46018	127831
2647	46034	127811
2648	46050	127790
2649	46066	127770
2650	46085	127756
2651	46101	127735
2652	46118	127715
2653	46134	127696
2654	46151	127677
2655	46168	127657
2656	46184	127638
2657	46201	127618
2658	46218	127599
2659	46234	127578
2660	46250	127559
2661	46267	127538
2662	46283	127519
2663	46300	127500
2664	46317	127480
2665	46333	127460
2666	46349	127440
2667	46366	127420
2668	46382	127399
2669	46398	127379
2670	46415	127360
2671	46431	127339
2672	46448	127320
2673	46464	127299
2674	46480	127279
2675	46496	127258
2676	46513	127239
2677	46530	127220
2678	46546	127200
2679	46563	127180
2680	46582	127167
2681	46597	127145
2682	46613	127124
2683	46632	127109
2684	46648	127088
2685	46665	127069
2686	46681	127049
2687	46697	127029
2688	46714	127008
2689	46730	126989
2690	46746	126968
2691	46763	126950
2692	46780	126930
2693	46797	126911
2694	46813	126890
2695	46829	126870
2696	46845	126850
2697	46862	126830
2698	46878	126811
2699	46895	126792
2700	46914	126778
2701	46933	126765
2702	46950	126746
2703	46966	126727
2704	46983	126707
2705	47000	126689
2706	47017	126671
2707	47034	126653
2708	47051	126634
2709	47069	126619
2710	47086	126601
2711	47103	126581
2712	47120	126563
2713	47137	126545
2714	47154	126526
2715	47170	126506
2716	47186	126485
2717	47203	126465
2718	47219	126446
2719	47236	126427
2720	47252	126406
2721	47269	126387
2722	47286	126368
2723	47302	126347
2724	47318	126328
2725	47335	126307
2726	47351	126288
2727	47368	126270
2728	47385	126251
2729	47402	126231
2730	47419	126213
2731	47436	126195
2732	47452	126174
2733	47468	126155
2734	47485	126135
2735	47501	126116
2736	47518	126096
2737	47534	126076
2738	47551	126056
2739	47567	126035
2740	47583	126016
2741	47600	125998
2742	47617	125978
2743	47634	125959
2744	47650	125939
2745	47667	125921
2746	47683	125901
2747	47699	125878
2748	47714	125857
2749	47731	125837
2750	47747	125817
2751	47764	125797
2752	47781	125781
2753	47798	125761
2754	47814	125741
2755	47830	125721
2756	47847	125702
2757	47864	125683
2758	47881	125664
2759	47897	125644
2760	47914	125625
2761	47930	125606
2762	47947	125587
2763	47964	125567
2764	47980	125548
2765	47997	125528
2766	48013	125509
2767	48030	125489
2768	48047	125471
2769	48064	125452
2770	48080	125433
2771	48097	125413
2772	48114	125395
2773	48130	125375
2774	48147	125355
2775	48163	125336
2776	48180	125316
2777	48196	125297
2778	48212	125277
2779	48229	125258
2780	48246	125238
2781	48262	125220
2782	48279	125201
2783	48296	125181
2784	48313	125163
2785	48329	125143
2786	48346	125124
2787	48363	125105
2788	48379	125086
2789	48395	125066
2790	48412	125046
2791	48428	125025
2792	48444	125006
2793	48461	124987
2794	48478	124967
2795	48494	124947
2796	48511	124928
2797	48528	124911
2798	48546	124894
2799	48562	124875
2800	48578	124855
2801	48596	124839
2802	48613	124820
2803	48630	124801
2804	48646	124781
2805	48663	124762
2806	48679	124742
2807	48695	124722
2808	48712	124702
2809	48728	124682
2810	48744	124661
2811	48761	124642
2812	48777	124623
2813	48796	124610
2814	48812	124589
2815	48829	124570
2816	48845	124550
2817	48862	124530
2818	48878	124510
2819	48895	124491
2820	48911	124472
2821	48927	124452
2822	48944	124432
2823	48960	124412
2824	48977	124393
2825	48993	124374
2826	49010	124354
2827	49026	124335
2828	49043	124316
2829	49060	124298
2830	49076	124278
2831	49093	124258
2832	49109	124238
2833	49125	124218
2834	49141	124197
2835	49157	124176
2836	49174	124157
2837	49190	124138
2838	49207	124119
2839	49223	124099
2840	49240	124079
2841	49256	124060
2842	49273	124040
2843	49290	124022
2844	49307	124004
2845	49323	123985
2846	49340	123966
2847	49357	123947
2848	49373	123928
2849	49390	123908
2850	49406	123888
2851	49423	123869
2852	49439	123849
2853	49455	123828
2854	49472	123810
2855	49489	123792
2856	49506	123775
2857	49523	123756
2858	49539	123736
2859	49557	123720
2860	49574	123701
2861	49590	123681
2862	49607	123663
2863	49623	123643
2864	49640	123624
2865	49657	123605
2866	49673	123585
2867	49690	123567
2868	49706	123546
2869	49722	123527
2870	49739	123507
2871	49755	123488
2872	49771	123468
2873	49790	123453
2874	49806	123433
2875	49823	123415
2876	49839	123395
2877	49856	123376
2878	49872	123356
2879	49889	123337
2880	49906	123318
2881	49922	123300
2882	49939	123280
2883	49955	123260
2884	49972	123241
2885	49988	123222
2886	50005	123202
2887	50021	123183
2888	50038	123165
2889	50055	123147
2890	50072	123129
2891	50089	123110
2892	50106	123092
2893	50122	123072
2894	50139	123053
2895	50156	123035
2896	50172	123016
2897	50190	122998
2898	50206	122979
2899	50222	122959
2900	50239	122940
2901	50255	122920
2902	50271	122900
2903	50288	122881
2904	50305	122863
2905	50321	122843
2906	50338	122823
2907	50354	122804
2908	50370	122784
2909	50387	122765
2910	50403	122745
2911	50420	122725
2912	50436	122706
2913	50454	122690
2914	50470	122669
2915	50487	122650
2916	50505	122637
2917	50522	122618
2918	50538	122597
2919	50555	122580
2920	50572	122561
2921	50589	122542
2922	50605	122522
2923	50621	122501
2924	50637	122483
2925	50654	122463
2926	50671	122444
2927	50687	122425
2928	50703	122405
2929	50719	122384
2930	50735	122364
2931	50752	122345
2932	50769	122327
2933	50786	122309
2934	50803	122291
2935	50819	122271
2936	50835	122251
2937	50852	122231
2938	50868	122213
2939	50885	122195
2940	50902	122176
2941	50919	122157
2942	50935	122138
2943	50951	122118
2944	50968	122099
2945	50984	122079
2946	51001	122060
2947	51017	122039
2948	51033	122020
2949	51049	122000
2950	51066	121980
2951	51082	121960
2952	51098	121940
2953	51114	121920
2954	51130	121900
2955	51147	121881
2956	51163	121862
2957	51179	121842
2958	51196	121822
2959	51212	121803
2960	51229	121783
2961	51245	121763
2962	51262	121746
2963	51279	121727
2964	51295	121708
2965	51312	121689
2966	51328	121669
2967	51344	121649
2968	51360	121629
2969	51376	121609
2970	51393	121590
2971	51411	121573
2972	51428	121556
2973	51445	121539
2974	51462	121519
2975	51478	121501
2976	51495	121482
2977	51512	121463
2978	51528	121443
2979	51544	121424
2980	51561	121406
2981	51580	121391
2982	51595	121370
2983	51613	121352
2984	51628	121331
2985	51643	121309
2986	51659	121287
2987	51675	121267
2988	51691	121248
2989	51708	121228
2990	51725	121210
2991	51741	121192
2992	51758	121173
2993	51774	121154
2994	51791	121134
2995	51807	121115
2996	51823	121095
2997	51841	121078
2998	51857	121058
2999	51874	121039
3000	51891	121022
3001	51907	121001
3002	51924	120983
3003	51941	120965
3004	51958	120947
3005	51974	120928
3006	51991	120910
3007	52009	120893
3008	52025	120874
3009	52042	120856
3010	52059	120837
3011	52076	120819
3012	52094	120803
3013	52111	120787
3014	52128	120768
3015	52144	120748
3016	52161	120730
3017	52177	120710
3018	52193	120690
3019	52210	120672
3020	52227	120654
3021	52244	120635
3022	52260	120615
3023	52277	120597
3024	52293	120577
3025	52309	120558
3026	52327	120541
3027	52343	120522
3028	52360	120504
3029	52377	120485
3030	52393	120465
3031	52410	120447
3032	52427	120428
3033	52443	120409
3034	52460	120390
3035	52476	120371
3036	52492	120351
3037	52510	120334
3038	52526	120315
3039	52543	120296
3040	52559	120276
3041	52578	120263
3042	52594	120244
3043	52611	120226
3044	52628	120206
3045	52645	120189
3046	52661	120168
3047	52678	120150
3048	52694	120130
3049	52710	120111
3050	52727	120092
3051	52744	120074
3052	52760	120055
3053	52779	120041
3054	52795	120022
3055	52811	120001
3056	52828	119984
3057	52845	119964
3058	52861	119945
3059	52878	119927
3060	52895	119908
3061	52911	119889
3062	52931	119877
3063	52947	119857
3064	52964	119840
3065	52981	119821
3066	52998	119804
3067	53014	119784
3068	53032	119767
3069	53048	119747
3070	53065	119729
3071	53084	119717
3072	53102	119700
3073	53122	119688
3074	53141	119677
3075	53159	119660
3076	53177	119645
3077	53195	119628
3078	53212	119611
3079	53240	119619
3080	53258	119603
3081	53277	119588
3082	53295	119574
3083	53315	119561
3084	53335	119551
3085	53352	119532
3086	53371	119519
3087	53389	119503
3088	53404	119482
3089	53421	119463
3090	53440	119449
3091	53457	119431
3092	53474	119413
3093	53492	119397
3094	53510	119382
3095	53527	119364
3096	53544	119347
3097	53561	119329
3098	53581	119316
3099	53598	119299
3100	53615	119282
3101	53633	119266
3102	53650	119247
3103	53666	119227
3104	53682	119207
3105	53698	119187
3106	53714	119168
3107	53732	119151
3108	53749	119134
3109	53766	119115
3110	53782	119095
3111	53798	119074
3112	53814	119056
3113	53831	119038
3114	53847	119017
3115	53864	118999
3116	53880	118980
3117	53897	118961
3118	53914	118943
3119	53932	118927
3120	53949	118909
3121	53966	118892
3122	53983	118874
3123	54000	118855
3124	54017	118838
3125	54033	118818
3126	54049	118797
3127	54066	118780
3128	54084	118764
3129	54100	118745
3130	54117	118726
3131	54133	118706
3132	54150	118688
3133	54167	118670
3134	54184	118652
3135	54201	118634
3136	54218	118616
3137	54235	118598
3138	54251	118579
3139	54268	118561
3140	54285	118543
3141	54302	118525
3142	54319	118506
3143	54335	118486
3144	54351	118467
3145	54368	118448
3146	54384	118429
3147	54400	118410
3148	54418	118392
3149	54435	118374
3150	54451	118355
3151	54468	118336
3152	54484	118318
3153	54501	118300
3154	54518	118281
3155	54534	118261
3156	54550	118241
3157	54568	118225
3158	54584	118206
3159	54601	118187
3160	54617	118168
3161	54634	118149
3162	54649	118128
3163	54665	118108
3164	54681	118088
3165	54698	118069
3166	54714	118050
3167	54731	118032
3168	54748	118014
3169	54765	117996
3170	54782	117977
3171	54798	117959
3172	54816	117941
3173	54833	117924
3174	54850	117907
3175	54868	117891
3176	54885	117874
3177	54902	117854
3178	54919	117838
3179	54936	117820
3180	54954	117804
3181	54971	117786
3182	54987	117767
3183	55004	117747
3184	55020	117728
3185	55036	117709
3186	55053	117689
3187	55069	117670
3188	55085	117650
3189	55101	117630
3190	55118	117612
3191	55134	117593
3192	55151	117574
3193	55168	117555
3194	55184	117536
3195	55201	117518
3196	55217	117499
3197	55236	117485
3198	55255	117471
3199	55271	117451
3200	55288	117434
3201	55304	117414
3202	55321	117396
3203	55337	117376
3204	55354	117359
3205	55372	117342
3206	55389	117324
3207	55406	117307
3208	55423	117290
3209	55441	117273
3210	55458	117255
3211	55475	117237
3212	55491	117218
3213	55509	117202
3214	55526	117184
3215	55543	117166
3216	55561	117151
3217	55577	117131
3218	55592	117109
