iter	F1	Logloss
2688	0.6153846154	0.11870399
2689	0.6153846154	0.1187039688
2690	0.6153846154	0.1187032527
2691	0.6153846154	0.118703252
2692	0.6153846154	0.1187027092
2693	0.6153846154	0.1187019022
2694	0.6153846154	0.1187019022
2695	0.6153846154	0.1187019014
2696	0.6153846154	0.1186998709
2697	0.6153846154	0.1186748187
2698	0.6153846154	0.118674415
2699	0.6153846154	0.1186742829
2700	0.6153846154	0.1186742728
2701	0.6153846154	0.1186739887
2702	0.6153846154	0.1186715367
2703	0.6153846154	0.1186689955
2704	0.6153846154	0.118668651
2705	0.6153846154	0.1186680374
2706	0.6153846154	0.118667127
2707	0.6153846154	0.1186668806
2708	0.6153846154	0.1186668621
2709	0.6153846154	0.1186657579
2710	0.6153846154	0.118637071
2711	0.6153846154	0.1186370682
2712	0.6153846154	0.1186351202
2713	0.6153846154	0.1186350783
2714	0.6153846154	0.1186342951
2715	0.6153846154	0.1186337429
2716	0.6153846154	0.1186335085
2717	0.6153846154	0.1186326257
2718	0.6153846154	0.1186326203
2719	0.6153846154	0.1186326156
2720	0.6153846154	0.1186326142
2721	0.6153846154	0.1186326106
2722	0.6153846154	0.1186320459
2723	0.6153846154	0.1186314202
2724	0.6153846154	0.1186265097
2725	0.6153846154	0.1186264786
2726	0.6153846154	0.1186255307
2727	0.6153846154	0.1186255193
2728	0.6153846154	0.118623101
2729	0.6153846154	0.1186204842
2730	0.6153846154	0.1186204461
2731	0.6153846154	0.1186185245
2732	0.6153846154	0.1186185115
2733	0.6153846154	0.1186175157
2734	0.6153846154	0.1186174854
2735	0.6153846154	0.1186174849
2736	0.6153846154	0.1186168638
2737	0.6153846154	0.1186168137
2738	0.6153846154	0.1186165041
2739	0.6153846154	0.1186156509
2740	0.6153846154	0.1186148214
2741	0.6153846154	0.118614821
2742	0.6153846154	0.1186144024
2743	0.6153846154	0.1186143572
2744	0.6153846154	0.1186140025
2745	0.6153846154	0.1186139406
2746	0.6153846154	0.118605143
2747	0.6153846154	0.1186051023
2748	0.6153846154	0.1186039579
2749	0.6153846154	0.118603721
2750	0.6153846154	0.1186035207
2751	0.6153846154	0.1185671396
2752	0.6153846154	0.1185504422
2753	0.6153846154	0.1185499239
2754	0.6153846154	0.1185499096
2755	0.6153846154	0.1185468572
2756	0.6153846154	0.1185311854
2757	0.6153846154	0.1185311817
2758	0.6153846154	0.1185295205
2759	0.6153846154	0.1185294952
2760	0.6153846154	0.1185294941
2761	0.6153846154	0.1185251176
2762	0.6153846154	0.1185251137
2763	0.6153846154	0.1185250957
2764	0.6153846154	0.1185243425
2765	0.6153846154	0.118524226
2766	0.6153846154	0.1185235335
2767	0.6153846154	0.11852345
2768	0.6153846154	0.1185206255
2769	0.6153846154	0.1185206153
2770	0.6153846154	0.1185200386
2771	0.6153846154	0.1185199078
2772	0.6153846154	0.118519502
2773	0.6153846154	0.1185192688
2774	0.6153846154	0.1185192343
2775	0.6153846154	0.1185176979
2776	0.6153846154	0.1185174754
2777	0.6153846154	0.1185171171
2778	0.6153846154	0.1185170301
2779	0.6153846154	0.11851582
2780	0.6153846154	0.1185153051
2781	0.6153846154	0.1185147102
2782	0.6153846154	0.1185147088
2783	0.6153846154	0.1185144378
2784	0.61003861	0.1181656943
2785	0.61003861	0.1181526704
2786	0.61003861	0.1181522499
2787	0.61003861	0.1181459044
2788	0.6076923077	0.1179615635
2789	0.6076923077	0.117936059
2790	0.6076923077	0.1179358143
2791	0.6076923077	0.1179340963
2792	0.6076923077	0.1179340957
2793	0.6076923077	0.117927773
2794	0.6076923077	0.1179277275
2795	0.6076923077	0.1179262413
2796	0.6076923077	0.1179260595
2797	0.6076923077	0.1179254466
2798	0.6076923077	0.1179249449
2799	0.6076923077	0.1179244606
2800	0.6076923077	0.1179228958
2801	0.6076923077	0.1179227464
2802	0.6076923077	0.117922188
2803	0.6076923077	0.1179213694
2804	0.6076923077	0.1179210339
2805	0.6076923077	0.1179204219
2806	0.6076923077	0.1179195517
2807	0.6076923077	0.1179195377
2808	0.6076923077	0.1179100894
2809	0.6076923077	0.1179100715
2810	0.6076923077	0.1179098582
2811	0.6076923077	0.1179088707
2812	0.6076923077	0.1179087649
2813	0.6076923077	0.117908762
2814	0.6076923077	0.117907367
2815	0.6076923077	0.1179069416
2816	0.6076923077	0.1179068229
2817	0.6076923077	0.1179037552
2818	0.6076923077	0.1179036583
2819	0.6076923077	0.1179036287
2820	0.6076923077	0.1179035862
2821	0.6076923077	0.1179035415
2822	0.6076923077	0.1179034761
2823	0.6076923077	0.1178931096
2824	0.6076923077	0.1178918118
2825	0.6076923077	0.1178908741
2826	0.6076923077	0.117890868
2827	0.6076923077	0.117890866
2828	0.6076923077	0.1178900729
2829	0.6076923077	0.1178899077
2830	0.6076923077	0.1178898942
2831	0.6076923077	0.1178882136
2832	0.6076923077	0.117887948
2833	0.6076923077	0.1178870039
2834	0.6076923077	0.1178869853
2835	0.6076923077	0.1178861037
2836	0.6076923077	0.1178860214
2837	0.6076923077	0.1178860203
2838	0.6076923077	0.1178811267
2839	0.6076923077	0.1178743001
2840	0.6076923077	0.1178346473
2841	0.6076923077	0.1178345273
2842	0.6076923077	0.1178344919
2843	0.6076923077	0.1178337685
2844	0.6076923077	0.1178324511
2845	0.6076923077	0.1178319977
2846	0.6076923077	0.1178319258
2847	0.6076923077	0.1178317424
2848	0.6076923077	0.1178315139
2849	0.6076923077	0.1178302693
2850	0.6076923077	0.1178301597
2851	0.6076923077	0.1178286519
2852	0.6076923077	0.1178285826
2853	0.6076923077	0.1178285222
2854	0.6076923077	0.1178285125
2855	0.6076923077	0.1178271401
2856	0.6076923077	0.1178269229
2857	0.6076923077	0.1178184337
2858	0.6076923077	0.1178183646
2859	0.6076923077	0.1178183442
2860	0.6076923077	0.1178179059
2861	0.6076923077	0.1178177707
2862	0.6076923077	0.1178033559
2863	0.6076923077	0.1178033106
2864	0.6076923077	0.1177981077
2865	0.6076923077	0.1177905732
2866	0.6076923077	0.117790427
2867	0.6076923077	0.1177898175
2868	0.6076923077	0.1177836573
2869	0.6076923077	0.1177833127
2870	0.6076923077	0.117783183
2871	0.6076923077	0.1177826413
2872	0.6076923077	0.1177819569
2873	0.6076923077	0.117781877
2874	0.6076923077	0.1177815801
2875	0.6076923077	0.1177791696
2876	0.6076923077	0.1177791694
2877	0.6076923077	0.1177790297
2878	0.6076923077	0.1177787736
2879	0.6076923077	0.1177777202
2880	0.6076923077	0.1177777021
2881	0.6076923077	0.1177775124
2882	0.6076923077	0.1177761161
2883	0.6076923077	0.1177761161
2884	0.6076923077	0.117776116
2885	0.6076923077	0.1177760983
2886	0.6076923077	0.1177753861
2887	0.6076923077	0.1177742904
2888	0.6076923077	0.1177739242
2889	0.6076923077	0.1177739218
2890	0.6076923077	0.1177736271
2891	0.6076923077	0.1177731752
2892	0.6076923077	0.1177731534
2893	0.6076923077	0.117772737
2894	0.6076923077	0.1177724485
2895	0.6076923077	0.1177721382
2896	0.6076923077	0.1177710497
2897	0.6076923077	0.1177708965
2898	0.6076923077	0.1177708965
2899	0.6076923077	0.1177708965
2900	0.6076923077	0.1177705263
2901	0.6076923077	0.1177698187
2902	0.6076923077	0.1177698134
2903	0.6076923077	0.117769234
2904	0.6076923077	0.1177691135
2905	0.6076923077	0.1177682612
2906	0.6076923077	0.1177681583
2907	0.6076923077	0.117768031
2908	0.6076923077	0.1177680119
2909	0.6076923077	0.1177679943
2910	0.6076923077	0.1177679471
2911	0.6076923077	0.117767216
2912	0.6076923077	0.1177540211
2913	0.6076923077	0.1177420234
2914	0.6076923077	0.1177414796
2915	0.6076923077	0.1177386063
2916	0.6076923077	0.1177386012
2917	0.6076923077	0.1177383955
2918	0.6076923077	0.1177383915
2919	0.6076923077	0.1177377098
2920	0.6076923077	0.1177377093
2921	0.6076923077	0.1177375253
2922	0.6076923077	0.1177374458
2923	0.6076923077	0.1177373275
2924	0.6076923077	0.117737234
2925	0.6076923077	0.117737163
2926	0.6076923077	0.1177369924
2927	0.6076923077	0.1177360155
2928	0.6076923077	0.117735319
2929	0.6076923077	0.1177353186
2930	0.6076923077	0.1177353185
2931	0.6076923077	0.1177334792
2932	0.6076923077	0.1177323981
2933	0.6076923077	0.1177289909
2934	0.6076923077	0.1177289831
2935	0.6076923077	0.1177269398
2936	0.6076923077	0.1177268927
2937	0.6076923077	0.117726884
2938	0.6076923077	0.1177265028
2939	0.6076923077	0.1177262131
2940	0.6076923077	0.1177251767
2941	0.6076923077	0.1177251752
2942	0.6076923077	0.1177238709
2943	0.6076923077	0.1177238648
2944	0.6076923077	0.117723807
2945	0.6076923077	0.1177237498
2946	0.6076923077	0.1177237328
2947	0.6076923077	0.1177236296
2948	0.6076923077	0.1177234629
2949	0.6076923077	0.1177225297
2950	0.6076923077	0.1177225165
2951	0.6076923077	0.1177224859
2952	0.6076923077	0.1177224805
2953	0.6076923077	0.1177220613
2954	0.6076923077	0.1177220512
2955	0.6076923077	0.1177220279
2956	0.6076923077	0.1177220149
2957	0.6076923077	0.1177220088
2958	0.6076923077	0.1177220082
2959	0.6076923077	0.1177198412
2960	0.6076923077	0.1177198353
2961	0.6076923077	0.1177198339
2962	0.6076923077	0.1177191333
2963	0.6076923077	0.1177040891
2964	0.6076923077	0.1177040843
2965	0.6076923077	0.117702996
2966	0.6076923077	0.1177029495
2967	0.6076923077	0.1177029486
2968	0.6076923077	0.1177029248
2969	0.6076923077	0.1177026453
2970	0.6076923077	0.1177009743
2971	0.6076923077	0.1177009491
2972	0.6076923077	0.1177008827
2973	0.6076923077	0.1177006234
2974	0.6076923077	0.1176746799
2975	0.6076923077	0.117639309
2976	0.6076923077	0.1176321979
2977	0.6076923077	0.1176321695
2978	0.6076923077	0.1176321694
2979	0.6076923077	0.1176314028
2980	0.6076923077	0.117630991
2981	0.6076923077	0.1176307529
2982	0.6076923077	0.1176306416
2983	0.6076923077	0.1176301442
2984	0.6076923077	0.1176284424
2985	0.6076923077	0.1176284178
2986	0.6076923077	0.1176281626
2987	0.6076923077	0.11762778
2988	0.6076923077	0.1176266494
2989	0.6076923077	0.1176262145
2990	0.6076923077	0.1176261926
2991	0.6076923077	0.1176261912
2992	0.6076923077	0.1176259232
2993	0.6076923077	0.1176256297
2994	0.6076923077	0.1176256056
2995	0.6076923077	0.1176255792
2996	0.6076923077	0.1176253043
2997	0.6076923077	0.1176209767
2998	0.6076923077	0.117620968
2999	0.6076923077	0.1176209557
3000	0.6076923077	0.1176209543
3001	0.6076923077	0.1176209543
3002	0.6076923077	0.1176209531
3003	0.6076923077	0.1176209437
3004	0.6076923077	0.1176209424
3005	0.6076923077	0.1176209178
3006	0.6076923077	0.1176207476
3007	0.6076923077	0.1176202296
3008	0.6076923077	0.1176201572
3009	0.6076923077	0.1176201391
3010	0.6076923077	0.1176200723
3011	0.6076923077	0.1176200353
3012	0.6076923077	0.1176189364
3013	0.6076923077	0.1176189348
3014	0.6076923077	0.1176177485
3015	0.6076923077	0.1176177086
3016	0.6076923077	0.1176176795
3017	0.6076923077	0.1176176205
3018	0.6076923077	0.1176166623
3019	0.6076923077	0.1176166326
3020	0.6076923077	0.1176166315
3021	0.6076923077	0.1176166283
3022	0.6076923077	0.1176165977
3023	0.6076923077	0.1176165461
3024	0.6076923077	0.1176163358
3025	0.6076923077	0.1176162944
3026	0.6076923077	0.1176162692
3027	0.6076923077	0.1176161749
3028	0.6076923077	0.1176156445
3029	0.6076923077	0.1176156385
3030	0.6076923077	0.117615635
3031	0.6076923077	0.1176149997
3032	0.6076923077	0.117614954
3033	0.6076923077	0.117614243
3034	0.6076923077	0.1176139786
3035	0.6076923077	0.117613964
3036	0.6076923077	0.1176139544
3037	0.6076923077	0.117613938
3038	0.6076923077	0.1176139106
3039	0.6076923077	0.1176138607
3040	0.6076923077	0.1176137157
3041	0.6076923077	0.1176042462
3042	0.6076923077	0.1176041637
3043	0.6076923077	0.117604139
3044	0.6076923077	0.1176041387
3045	0.6076923077	0.117604127
3046	0.6076923077	0.1176041263
3047	0.6076923077	0.1176035205
3048	0.6076923077	0.1176035093
3049	0.6076923077	0.1176018299
3050	0.6076923077	0.117598223
3051	0.6076923077	0.1175978087
3052	0.6076923077	0.1175976887
3053	0.6076923077	0.1175963815
3054	0.6076923077	0.1175871785
3055	0.6076923077	0.1175867515
3056	0.6076923077	0.1175867486
3057	0.6076923077	0.1175866894
3058	0.6076923077	0.1175866712
3059	0.6076923077	0.1175866408
3060	0.6076923077	0.1175862839
3061	0.6076923077	0.1175853465
3062	0.6076923077	0.1175820695
3063	0.6076923077	0.1175812537
3064	0.6076923077	0.1175812363
3065	0.6076923077	0.1175812036
3066	0.6076923077	0.1175693961
3067	0.6076923077	0.1175693665
3068	0.6076923077	0.11756933
3069	0.6076923077	0.1175692932
3070	0.6076923077	0.1175692643
3071	0.6076923077	0.1175666494
3072	0.6076923077	0.1175665805
3073	0.6076923077	0.1175665804
3074	0.6076923077	0.1175416674
3075	0.6076923077	0.1175312456
3076	0.6076923077	0.1175312325
3077	0.6076923077	0.1175303964
3078	0.6076923077	0.1175265218
3079	0.6076923077	0.1175264899
3080	0.6076923077	0.1175264697
3081	0.6076923077	0.1175263936
3082	0.6076923077	0.1175178175
3083	0.6076923077	0.11751761
3084	0.6076923077	0.1175175799
3085	0.6076923077	0.1175175599
3086	0.6076923077	0.1175175554
3087	0.6076923077	0.1175157729
3088	0.6076923077	0.1175157407
3089	0.6076923077	0.1175157108
3090	0.6076923077	0.1175156718
3091	0.6076923077	0.117515645
3092	0.6076923077	0.1175154763
3093	0.6076923077	0.1175154661
3094	0.6076923077	0.1175154622
3095	0.6076923077	0.1175154363
3096	0.6076923077	0.1175139559
3097	0.6076923077	0.1175078493
3098	0.6076923077	0.1175065552
3099	0.6076923077	0.1175064657
3100	0.6076923077	0.1175050511
3101	0.6076923077	0.1175042407
3102	0.6076923077	0.1175041704
3103	0.6076923077	0.1175032955
3104	0.6076923077	0.1175032888
3105	0.6076923077	0.1175032856
3106	0.6076923077	0.1175032747
3107	0.6076923077	0.1175030446
3108	0.6076923077	0.1175028025
3109	0.6076923077	0.1175026992
3110	0.6076923077	0.1175026827
3111	0.6076923077	0.1175026728
3112	0.6076923077	0.1175026604
3113	0.6076923077	0.1175009896
3114	0.6076923077	0.1175009894
3115	0.6076923077	0.117500986
3116	0.6076923077	0.1175009615
3117	0.6076923077	0.117500351
3118	0.6076923077	0.1175002272
3119	0.6076923077	0.1175000376
3120	0.6076923077	0.1174999093
3121	0.6076923077	0.117499651
3122	0.6076923077	0.1174996413
3123	0.6076923077	0.1174989042
3124	0.6076923077	0.1174989011
3125	0.6076923077	0.1174986364
3126	0.6076923077	0.1174982359
3127	0.6076923077	0.1174964031
3128	0.6076923077	0.117491177
3129	0.6076923077	0.1174911527
3130	0.6076923077	0.1174911478
3131	0.6076923077	0.1174911341
3132	0.6076923077	0.1174911159
3133	0.6076923077	0.1174751867
3134	0.6076923077	0.1174710598
3135	0.6076923077	0.1174702521
3136	0.6076923077	0.1174697669
3137	0.6076923077	0.1174697668
3138	0.6076923077	0.1174697621
3139	0.6076923077	0.1174697473
3140	0.6076923077	0.1174696254
3141	0.6076923077	0.1174682651
3142	0.6076923077	0.1174680744
3143	0.6076923077	0.1174680257
3144	0.6076923077	0.1174679103
3145	0.6076923077	0.1174678919
3146	0.6076923077	0.1174678919
3147	0.6076923077	0.1174666511
3148	0.6076923077	0.1174666389
3149	0.6076923077	0.1174609201
3150	0.6076923077	0.1174609063
3151	0.6076923077	0.1174606547
3152	0.6076923077	0.1174600262
3153	0.6076923077	0.1174599602
3154	0.6076923077	0.1174598699
3155	0.6076923077	0.1174598641
3156	0.6076923077	0.1174598619
3157	0.6076923077	0.1174598282
3158	0.6076923077	0.1174595947
3159	0.6076923077	0.117458251
3160	0.6076923077	0.1174581462
3161	0.6076923077	0.1174579478
3162	0.6076923077	0.117457944
3163	0.6076923077	0.1174579403
3164	0.6076923077	0.1174578978
3165	0.6076923077	0.1174578936
3166	0.6076923077	0.1174528571
3167	0.6076923077	0.1174494777
3168	0.6076923077	0.1174488544
3169	0.6076923077	0.117448631
3170	0.6076923077	0.1174485058
3171	0.6076923077	0.1174482259
3172	0.6076923077	0.1174472693
3173	0.6076923077	0.1174471997
3174	0.6076923077	0.1174471996
3175	0.6076923077	0.1174471976
3176	0.6076923077	0.1174428538
3177	0.6076923077	0.1174428451
3178	0.6076923077	0.1174422767
3179	0.6076923077	0.1174420202
3180	0.6076923077	0.1174357025
3181	0.6076923077	0.1174356834
3182	0.6076923077	0.1174351235
3183	0.6076923077	0.1174347475
3184	0.6076923077	0.1174329166
3185	0.6076923077	0.1174329075
3186	0.6076923077	0.1174328944
3187	0.6076923077	0.1174294737
3188	0.6076923077	0.1174294679
3189	0.6076923077	0.1174294605
3190	0.6076923077	0.117429459
3191	0.6076923077	0.1174280938
3192	0.6076923077	0.1174280888
3193	0.6076923077	0.1174280844
3194	0.6076923077	0.1174278282
3195	0.6076923077	0.1174277911
3196	0.6076923077	0.1174274009
3197	0.6076923077	0.1174273414
3198	0.6076923077	0.117427325
3199	0.6076923077	0.1174273009
3200	0.6076923077	0.1174272937
3201	0.6076923077	0.1174272874
3202	0.6076923077	0.1174272667
3203	0.6076923077	0.1174272665
3204	0.6076923077	0.1174269097
3205	0.6076923077	0.1174269091
3206	0.6076923077	0.117426897
3207	0.6076923077	0.1174268968
3208	0.6076923077	0.1174268967
3209	0.6076923077	0.1174268966
3210	0.6076923077	0.1174253156
3211	0.6076923077	0.117425162
3212	0.6076923077	0.1174201118
3213	0.6076923077	0.1174201118
3214	0.6076923077	0.1174199896
3215	0.6076923077	0.1174199892
3216	0.6076923077	0.1174199892
3217	0.6076923077	0.1173048623
3218	0.6076923077	0.1173021445
3219	0.6076923077	0.1173020633
3220	0.6076923077	0.1173020456
3221	0.6076923077	0.1173016632
3222	0.6076923077	0.1173015577
3223	0.6076923077	0.1173015378
3224	0.6076923077	0.1173015305
3225	0.6076923077	0.1173006064
3226	0.6076923077	0.1172848868
3227	0.6076923077	0.1172838202
3228	0.6076923077	0.1172837806
3229	0.6076923077	0.1172832699
3230	0.6076923077	0.1172832305
3231	0.6076923077	0.1172829738
3232	0.6076923077	0.117282115
3233	0.6076923077	0.1172821138
3234	0.6076923077	0.1172821126
3235	0.6076923077	0.1172820553
3236	0.6076923077	0.1172819673
3237	0.6076923077	0.1172758269
3238	0.6076923077	0.1172730751
3239	0.6076923077	0.1172730751
3240	0.6076923077	0.1172719426
3241	0.6076923077	0.117270394
3242	0.6076923077	0.1172703912
3243	0.6076923077	0.1172700604
3244	0.6076923077	0.1172697275
3245	0.6076923077	0.1172697187
3246	0.6076923077	0.1172669964
3247	0.6076923077	0.1172666039
3248	0.6076923077	0.1172654031
3249	0.6076923077	0.1172653648
3250	0.6076923077	0.117263952
3251	0.6076923077	0.1172639214
3252	0.6076923077	0.1172638754
3253	0.6076923077	0.1172635683
3254	0.6076923077	0.1172627321
3255	0.6076923077	0.117262629
3256	0.6076923077	0.117252163
3257	0.6076923077	0.1172447801
3258	0.6076923077	0.1172447513
3259	0.6076923077	0.117244108
3260	0.6076923077	0.1172440458
3261	0.6076923077	0.1172435011
3262	0.6076923077	0.1172417966
3263	0.6076923077	0.1172409966
3264	0.6076923077	0.117240936
3265	0.6076923077	0.1172409102
3266	0.6076923077	0.1172409057
3267	0.6076923077	0.1172407215
3268	0.6076923077	0.1172406497
3269	0.6076923077	0.1172396273
3270	0.6076923077	0.1172396253
3271	0.6076923077	0.117239557
3272	0.6076923077	0.1172387646
3273	0.6076923077	0.11723876
3274	0.6076923077	0.1172387495
3275	0.6076923077	0.117238264
3276	0.6076923077	0.1172382306
3277	0.6076923077	0.1172382305
3278	0.6076923077	0.1172377395
3279	0.6076923077	0.1172377157
3280	0.6076923077	0.1172377148
3281	0.6076923077	0.1172377143
3282	0.6076923077	0.1172370271
3283	0.6076923077	0.1172370237
3284	0.6076923077	0.1172370198
3285	0.6076923077	0.1172370153
3286	0.6076923077	0.1172364683
3287	0.6076923077	0.1172364668
3288	0.6076923077	0.1172364666
3289	0.6076923077	0.1170069694
3290	0.61003861	0.1169704469
3291	0.61003861	0.1169703523
3292	0.61003861	0.1169702965
3293	0.61003861	0.1169687349
3294	0.61003861	0.1169647196
3295	0.61003861	0.1169635
3296	0.61003861	0.1169627092
3297	0.61003861	0.1169621831
3298	0.61003861	0.1163268189
3299	0.61003861	0.1163170947
3300	0.61003861	0.1163166101
3301	0.61003861	0.1163164499
3302	0.61003861	0.1163160903
3303	0.61003861	0.116315922
3304	0.61003861	0.1163118009
3305	0.61003861	0.1163084269
3306	0.61003861	0.1163081541
3307	0.61003861	0.1162994112
3308	0.61003861	0.1162873039
3309	0.61003861	0.1162816563
3310	0.61003861	0.1162816112
3311	0.61003861	0.1162808879
3312	0.61003861	0.1162808771
3313	0.61003861	0.1162803949
3314	0.61003861	0.1162801304
3315	0.61003861	0.1162800951
3316	0.61003861	0.116280095
3317	0.61003861	0.1162800949
3318	0.61003861	0.1162775938
3319	0.61003861	0.1162775749
3320	0.61003861	0.1162682652
3321	0.61003861	0.1162681967
3322	0.61003861	0.1162675712
3323	0.61003861	0.1162673304
3324	0.61003861	0.1162673145
3325	0.61003861	0.1162666376
3326	0.61003861	0.1162666374
3327	0.61003861	0.1162578406
3328	0.61003861	0.1162578346
3329	0.61003861	0.1162576117
3330	0.61003861	0.1162543263
3331	0.61003861	0.1162518295
3332	0.61003861	0.1162511008
3333	0.61003861	0.1162505896
3334	0.61003861	0.116250518
3335	0.61003861	0.1162502593
3336	0.61003861	0.116249857
3337	0.61003861	0.1162490965
3338	0.61003861	0.1162490892
3339	0.61003861	0.1162490878
3340	0.61003861	0.1162484438
3341	0.61003861	0.1162484177
3342	0.61003861	0.1162484116
3343	0.61003861	0.1162483538
3344	0.61003861	0.1162483084
3345	0.61003861	0.1162473974
3346	0.61003861	0.1162471764
3347	0.61003861	0.1162465297
3348	0.61003861	0.1162464758
3349	0.61003861	0.1162463514
3350	0.61003861	0.1162460211
3351	0.61003861	0.1162439133
3352	0.61003861	0.1162429936
3353	0.61003861	0.1162417062
3354	0.61003861	0.1162412775
3355	0.61003861	0.1162393292
3356	0.61003861	0.1162392974
3357	0.61003861	0.1162392869
3358	0.61003861	0.1162391111
3359	0.61003861	0.1162382812
3360	0.61003861	0.1162381858
3361	0.61003861	0.1162377082
3362	0.61003861	0.1162374878
3363	0.61003861	0.1162374875
3364	0.61003861	0.1162370698
3365	0.61003861	0.1162358499
3366	0.61003861	0.1162355987
3367	0.61003861	0.1162348006
3368	0.61003861	0.11623465
3369	0.61003861	0.1162345884
3370	0.61003861	0.1162344873
3371	0.61003861	0.1162342694
3372	0.61003861	0.1162342692
3373	0.61003861	0.1162342459
3374	0.61003861	0.1162330674
3375	0.61003861	0.1162329342
3376	0.61003861	0.1162317445
3377	0.61003861	0.1162317329
3378	0.61003861	0.1162308912
3379	0.61003861	0.1162297995
3380	0.61003861	0.1162289657
3381	0.61003861	0.1162264597
3382	0.61003861	0.1162257323
3383	0.61003861	0.1162251778
3384	0.61003861	0.116224802
3385	0.61003861	0.1162245676
3386	0.61003861	0.1162244123
3387	0.61003861	0.1161847476
3388	0.61003861	0.1161846446
3389	0.61003861	0.1161846445
3390	0.61003861	0.116184355
3391	0.61003861	0.1161841296
3392	0.61003861	0.1161841102
3393	0.61003861	0.1161840968
3394	0.61003861	0.1161838773
3395	0.61003861	0.116183118
3396	0.61003861	0.1161829899
3397	0.61003861	0.1161826378
3398	0.61003861	0.1161826272
3399	0.61003861	0.1161826257
3400	0.61003861	0.1161822828
3401	0.61003861	0.1161803072
3402	0.61003861	0.1161802869
3403	0.61003861	0.1161800029
3404	0.61003861	0.1161795846
3405	0.61003861	0.1161795809
3406	0.61003861	0.1161794245
3407	0.61003861	0.1161791452
3408	0.61003861	0.1161781103
3409	0.61003861	0.1161774683
3410	0.61003861	0.1161772963
3411	0.61003861	0.1161772931
3412	0.61003861	0.116176972
3413	0.61003861	0.1161769599
3414	0.61003861	0.1161769506
3415	0.61003861	0.116176943
3416	0.61003861	0.1161768003
3417	0.61003861	0.1161768001
3418	0.61003861	0.1161764665
3419	0.61003861	0.1161713523
3420	0.61003861	0.1161695578
3421	0.61003861	0.1161669213
3422	0.61003861	0.1161647612
3423	0.61003861	0.1161644698
3424	0.61003861	0.1161626372
3425	0.61003861	0.1161626372
3426	0.61003861	0.1161626372
3427	0.61003861	0.1161626361
3428	0.61003861	0.1161626358
3429	0.61003861	0.1161455783
3430	0.61003861	0.1161455754
3431	0.61003861	0.1161455377
3432	0.61003861	0.1161448828
3433	0.61003861	0.1161445373
3434	0.61003861	0.1161442605
3435	0.61003861	0.1161442601
3436	0.61003861	0.116144242
3437	0.61003861	0.1161442417
3438	0.61003861	0.1161439506
3439	0.61003861	0.1161439197
3440	0.61003861	0.1161436813
3441	0.61003861	0.1161400794
3442	0.61003861	0.1161400438
3443	0.61003861	0.1161399974
3444	0.61003861	0.1161393905
3445	0.61003861	0.1161367815
3446	0.61003861	0.1161367367
3447	0.61003861	0.1161367348
3448	0.61003861	0.1160988113
3449	0.61003861	0.1160982149
3450	0.61003861	0.1160981678
3451	0.61003861	0.1160978505
3452	0.61003861	0.1160959378
3453	0.61003861	0.1160959182
3454	0.61003861	0.1160945327
3455	0.61003861	0.1160942409
3456	0.61003861	0.116094218
3457	0.61003861	0.1160937133
3458	0.61003861	0.1160934219
3459	0.61003861	0.11609339
3460	0.61003861	0.1160933845
3461	0.61003861	0.1160933676
3462	0.61003861	0.1160933544
3463	0.61003861	0.1160933262
3464	0.61003861	0.1160932973
3465	0.61003861	0.1160932958
3466	0.61003861	0.1160932941
3467	0.61003861	0.1160932935
3468	0.61003861	0.1160926122
3469	0.61003861	0.1160874532
3470	0.61003861	0.1160650866
3471	0.61003861	0.1160646947
3472	0.61003861	0.1160646778
3473	0.61003861	0.1160644805
3474	0.61003861	0.1160644666
3475	0.61003861	0.116064231
3476	0.61003861	0.1160637055
3477	0.61003861	0.1160636946
3478	0.61003861	0.1160636639
3479	0.61003861	0.1160629602
3480	0.61003861	0.1160629567
3481	0.61003861	0.1160629562
3482	0.61003861	0.1160629491
3483	0.61003861	0.1160629241
3484	0.61003861	0.1160629236
3485	0.61003861	0.1160540989
3486	0.61003861	0.1160538435
3487	0.61003861	0.1160536216
3488	0.61003861	0.1160498183
3489	0.61003861	0.1160486926
3490	0.61003861	0.1160480312
3491	0.61003861	0.116047383
3492	0.61003861	0.1160470658
3493	0.61003861	0.1160445673
3494	0.61003861	0.1160438428
3495	0.61003861	0.1160438427
3496	0.61003861	0.1160438426
3497	0.61003861	0.1160418146
3498	0.61003861	0.1160418023
3499	0.61003861	0.1160400424
3500	0.61003861	0.1160399276
3501	0.61003861	0.1160399115
3502	0.61003861	0.1160397977
3503	0.61003861	0.1160391235
3504	0.61003861	0.1160391144
3505	0.61003861	0.1160383469
3506	0.61003861	0.116038222
3507	0.61003861	0.1160381933
3508	0.61003861	0.1160381901
3509	0.61003861	0.1160381512
3510	0.61003861	0.1160381468
3511	0.61003861	0.1160381303
3512	0.61003861	0.1160379742
3513	0.61003861	0.1160379662
3514	0.61003861	0.116037966
3515	0.61003861	0.1160378928
3516	0.61003861	0.1160368442
3517	0.61003861	0.1160322171
3518	0.61003861	0.1160318134
3519	0.61003861	0.1160308337
3520	0.61003861	0.1160308223
3521	0.61003861	0.1160308199
3522	0.61003861	0.1160308199
3523	0.61003861	0.1160308194
3524	0.61003861	0.116030004
3525	0.6046511628	0.1160281663
3526	0.6046511628	0.1160281103
3527	0.6046511628	0.1160271359
3528	0.6046511628	0.1160271303
3529	0.6046511628	0.1160269958
